Timestamp,Group,Bin_group,camera_function0,camera_attributes0,camera_features0,camera_design0,camera_satisfaction0,camera0,camera_function1,camera_attributes1,camera_features1,camera_design1,camera_satisfaction1,camera1,headphone_satisfaction0,headphone_design0,headphone_attributes0,headphone_features0,headphone_function0,headphone0,headphone_design1,headphone_satisfaction1,headphone_attributes1,headphone_features1,headphone_function1,headphone1,laptop_function0,laptop_design0,laptop_attributes0,laptop_features0,laptop_satisfaction0,laptop0,laptop_design1,laptop_function1,laptop_attributes1,laptop_features1,laptop_satisfaction1,laptop1,worker_id,age,gender,education,income
3/18/2021 4:19,T,T,9,8,9,8,9,43,9,8,9,8,9,43,9,8,9,8,9,43,8,9,8,9,8,42,9,8,9,8,8,42,8,9,8,9,8,42,A2W2QNCWKADF0P,36-45,Male,Masters,"$300,001 - $500,000"
4/4/2021 12:01,HC,C,8,5,8,2,8,31,9,7,9,10,7,42,6,10,3,9,9,37,1,5,9,8,7,30,10,8,4,8,8,38,8,4,7,10,9,38,A2WMRGEE0RXQWR,18-25,Female,High school/GED,"0 - $100,000"
3/26/2021 11:55,HC,C,8,8,9,8,9,42,9,8,9,9,9,44,7,8,8,8,7,38,9,8,9,10,10,46,8,8,9,9,9,43,9,10,10,10,9,48,A2WZFRLD4UPGII,18-25,Female,Masters,"0 - $100,000"
3/21/2021 16:52,LC,C,9,8,8,9,8,42,9,8,8,9,7,41,8,6,8,5,9,36,9,7,8,7,8,39,8,8,8,8,7,39,9,9,9,8,8,43,A2X2ZYBN4V4CA8,46-55,Female,Masters,"$100,001 - $200,000"
3/20/2021 23:01,HC,C,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,6,8,8,8,8,38,8,8,8,8,8,40,A2XMS1HUR8EE38,36-45,Female,High school/GED,"0 - $100,000"
4/2/2021 7:31,HC,C,8,7,8,9,7,39,8,7,8,7,7,37,8,7,8,7,8,38,6,7,8,7,8,36,9,8,7,8,7,39,8,7,6,8,8,37,A2Y7N2C5G3TCR8,36-45,Male,Bachelors,"0 - $100,000"
3/22/2021 16:54,T,T,8,9,7,9,5,38,9,6,9,5,8,37,9,10,6,9,6,40,7,8,5,9,4,33,6,9,6,5,7,33,9,5,10,7,10,41,A2YFQS0N1IAN9I,26-35,Male,Bachelors,"0 - $100,000"
3/22/2021 0:06,LC,C,6,7,7,8,8,36,6,8,7,8,8,37,7,8,8,7,8,38,8,7,8,8,7,38,10,9,8,9,9,45,8,9,10,8,8,43,A2YGZ409IST28,26-35,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 17:49,T,T,7,8,6,7,8,36,6,5,7,5,7,30,7,5,7,6,4,29,6,7,6,5,7,31,7,6,5,7,6,31,7,8,7,8,7,37,A2YJS4MROKPUE2,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 17:37,HC,C,5,8,5,3,7,28,9,5,3,5,7,29,9,5,8,8,4,34,6,3,5,2,10,26,4,8,9,3,5,29,5,10,2,6,9,32,A2YOLW621EFX4V,26-35,Male,Masters,"$200,001 - $300,000"
3/28/2021 13:18,T,T,9,9,9,7,9,43,9,9,9,6,9,42,9,8,9,9,9,44,8,9,9,9,9,44,9,8,9,9,9,44,9,9,9,9,9,45,A2YPQHU6RTLDZO,46-55,Female,Masters,"$100,001 - $200,000"
3/22/2021 4:05,LC,C,8,9,7,10,9,43,7,9,6,9,7,38,7,9,6,10,9,41,7,9,7,9,7,39,8,10,8,9,7,42,8,6,9,7,9,39,A2ZHBK2MDL2L51,26-35,Male,Bachelors,"0 - $100,000"
3/18/2021 4:43,T,T,9,10,9,9,10,47,6,8,9,8,10,41,8,7,8,7,8,38,7,7,8,8,8,38,8,8,9,9,7,41,9,10,9,9,10,47,A2ZK5I1MDWNPRU,26-35,Female,Bachelors,"0 - $100,000"
3/28/2021 15:45,HC,C,9,8,8,7,7,39,9,8,8,6,6,37,9,8,8,7,7,39,8,4,7,7,3,29,6,8,8,8,8,38,8,5,7,7,1,28,A2ZYKBNUW6BOJI,26-35,Male,Bachelors,"$100,001 - $200,000"
3/21/2021 7:08,T,T,8,8,8,8,8,40,10,9,9,9,9,46,8,8,8,8,8,40,9,10,10,10,10,49,8,8,8,8,8,40,10,9,9,9,9,46,A3021ZUF9X732J,36-45,Female,Bachelors,"0 - $100,000"
3/21/2021 9:53,T,T,10,9,10,8,10,47,10,10,9,8,10,47,5,4,8,8,1,26,2,7,8,7,3,27,10,8,10,9,7,44,10,9,10,10,9,48,A30CGO77OY7WP0,26-35,Male,High school/GED,"0 - $100,000"
3/22/2021 6:06,HC,C,7,8,7,6,8,36,7,7,8,8,7,37,8,6,8,7,8,37,7,8,7,8,8,38,8,7,8,6,8,37,7,8,6,7,8,36,A30FDMYF959E69,36-45,Female,Bachelors,"$200,001 - $300,000"
3/20/2021 20:21,T,T,7,6,7,6,7,33,8,6,4,6,6,30,8,6,6,5,7,32,8,6,6,7,4,31,8,6,6,7,7,34,6,6,6,8,7,33,A30G8DHVOX7UI7,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 20:02,T,T,10,8,9,8,10,45,2,8,5,4,7,26,8,9,10,9,9,45,9,9,8,8,8,42,8,8,9,10,8,43,8,8,8,9,9,42,A30NGIKN7761QK,26-35,Male,Bachelors,"$300,001 - $500,000"
4/1/2021 17:58,T,T,9,10,10,7,8,44,10,10,10,7,9,46,8,5,8,8,5,34,5,9,6,8,7,35,5,8,5,9,9,36,8,9,9,8,10,44,A30NH6SC0DXSAZ,18-25,Male,High school/GED,"0 - $100,000"
3/20/2021 14:02,T,T,6,9,9,9,10,43,10,9,10,8,10,47,10,10,8,10,8,46,10,8,9,9,10,46,10,9,10,10,10,49,8,9,10,9,9,45,A30NHACXAOBWFH,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 8:26,T,T,8,8,8,8,9,41,8,8,8,8,7,39,8,8,8,8,8,40,8,8,8,8,8,40,8,9,8,8,8,41,8,8,8,8,6,38,A30NX5HEQGGFPP,56+,Male,Masters,"$100,001 - $200,000"
3/21/2021 16:23,HC,C,9,10,10,9,10,48,10,9,9,10,9,47,8,9,10,10,9,46,8,10,8,9,8,43,8,10,9,9,10,46,9,10,9,8,8,44,A30US88GBGBG0V,36-45,Male,Doctorate,"$1,000,000+"
3/22/2021 16:47,T,T,7,7,6,6,7,33,6,5,7,6,8,32,7,8,6,8,7,36,7,8,6,8,7,36,10,7,7,6,7,37,7,9,7,7,8,38,A30YR5TPOKQYXJ,36-45,Female,High school/GED,"0 - $100,000"
3/20/2021 17:56,T,T,7,9,9,7,8,40,8,8,6,8,8,38,8,8,8,8,8,40,7,7,7,7,7,35,6,7,7,7,7,34,6,6,6,6,6,30,A314HZMO5U42D8,26-35,Male,Masters,"$100,001 - $200,000"
3/17/2021 19:27,T,T,2,5,4,7,5,23,3,7,4,6,6,26,4,7,4,4,6,25,7,3,4,3,7,24,2,7,7,3,6,25,3,7,3,5,4,22,A31A4YKVSOYRVS,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 8:30,T,T,10,9,7,10,7,43,10,7,9,6,10,42,10,9,8,10,8,45,10,8,10,8,10,46,9,8,10,8,10,45,8,8,10,8,10,44,A31N9H39PWDFBX,26-35,Male,Bachelors,"$300,001 - $500,000"
3/18/2021 5:51,T,T,7,9,6,7,6,35,8,6,8,7,9,38,5,8,9,9,7,38,9,7,8,7,8,39,9,8,9,8,8,42,7,10,9,8,8,42,A31ZMKF1XY6SFF,36-45,Male,High school/GED,"0 - $100,000"
3/27/2021 0:10,T,T,8,8,9,8,8,41,8,8,9,8,8,41,8,8,9,8,8,41,8,8,9,8,8,41,9,9,9,9,9,45,9,9,9,9,9,45,A32L4PNSU74OZY,56+,Male,Masters,"$100,001 - $200,000"
3/21/2021 8:41,T,T,10,8,9,9,9,45,9,8,8,9,9,43,8,9,8,7,7,39,8,8,7,6,7,36,7,5,6,5,5,28,5,5,6,7,5,28,A32Y7ZYBFUKLXD,26-35,Male,Bachelors,"0 - $100,000"
3/23/2021 13:30,T,T,9,9,9,10,10,47,9,10,10,10,10,49,10,10,10,10,8,48,10,10,10,10,8,48,7,10,10,10,10,47,10,8,10,10,10,48,A3370W1NV88H5Z,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 7:52,T,T,3,9,8,8,10,38,3,10,10,9,7,39,10,10,9,10,2,41,10,10,10,10,2,42,1,7,7,9,9,33,10,1,1,10,8,30,A33ELVLU0NX9N9,56+,Male,Bachelors,"0 - $100,000"
3/21/2021 16:11,T,T,10,10,9,7,9,45,10,10,8,7,7,42,8,8,9,9,7,41,8,7,7,8,8,38,7,9,8,8,8,40,8,7,7,8,7,37,A33GB614ST7J82,46-55,Male,Masters,"0 - $100,000"
3/21/2021 9:14,LC,C,7,8,9,9,10,43,8,8,8,10,10,44,10,10,10,10,10,50,10,10,10,10,10,50,6,6,5,5,7,29,5,6,2,3,5,21,A33IDNK3S0T6VZ,46-55,Female,Masters,"$100,001 - $200,000"
3/28/2021 8:43,T,T,8,8,8,8,9,41,8,8,9,9,9,43,9,8,7,8,8,40,8,8,8,9,9,42,9,9,8,8,9,43,9,8,9,8,9,43,A33WXTJUOL2PSQ,56+,Female,Masters,"$200,001 - $300,000"
3/20/2021 19:25,T,T,8,8,9,7,6,38,10,9,8,7,8,42,9,9,8,9,8,43,9,10,9,10,10,48,7,10,10,10,10,47,8,7,8,6,7,36,A34FWNJ7PW4Q9X,26-35,Male,Bachelors,"0 - $100,000"
3/22/2021 17:13,T,T,8,7,7,8,7,37,9,8,8,8,8,41,7,7,8,7,7,36,8,9,8,8,8,41,7,6,6,5,6,30,8,8,8,7,8,39,A34LSCB90T5KYE,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 23:06,HC,C,6,6,4,6,7,29,3,7,6,4,7,27,7,7,6,8,5,33,6,7,5,4,5,27,7,9,7,7,9,39,8,9,7,8,8,40,A34P6FK0HV11U2,36-45,Male,Masters,"0 - $100,000"
3/21/2021 23:24,LC,C,10,9,8,9,5,41,8,9,8,7,8,40,9,8,8,7,8,40,8,9,8,7,8,40,8,10,9,8,10,45,8,10,8,7,9,42,A34S7EL2SKSXOF,26-35,Male,Masters,"0 - $100,000"
3/20/2021 21:57,HC,C,8,5,8,6,8,35,6,9,5,8,5,33,8,4,8,9,5,34,5,7,8,5,8,33,9,5,7,7,4,32,6,8,6,8,5,33,A34T4R7G25LDJM,26-35,Male,Bachelors,"$200,001 - $300,000"
3/20/2021 17:44,LC,C,9,8,9,8,9,43,9,8,8,9,9,43,7,8,7,7,7,36,7,7,6,7,7,34,8,8,8,7,7,38,7,8,7,7,8,37,A34X5L5MLN13F4,26-35,Female,Bachelors,Prefer not to say
3/20/2021 20:56,T,T,3,6,6,4,7,26,7,9,9,8,5,38,5,6,6,8,5,30,5,6,5,7,8,31,7,9,8,8,7,39,10,9,10,8,3,40,A34XS2K3Q0PG4,18-25,Female,Bachelors,"0 - $100,000"
3/20/2021 17:48,LC,C,9,10,10,9,10,48,9,10,10,9,10,48,8,5,8,6,7,34,6,9,7,7,7,36,7,8,9,8,8,40,6,7,7,4,6,30,A353ZWBGYHFOBK,56+,Female,Bachelors,"0 - $100,000"
3/21/2021 22:43,LC,C,4,7,8,7,7,33,3,7,8,5,7,30,7,9,8,9,5,38,9,8,8,9,8,42,3,4,5,5,5,22,1,3,5,4,4,17,A35NXCD0VE2I69,36-45,Male,High school/GED,"0 - $100,000"
3/21/2021 8:22,T,T,8,8,8,7,8,39,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,8,40,8,8,8,8,9,41,A369K7I5SXBPNC,56+,Female,High school/GED,"0 - $100,000"
3/21/2021 12:26,T,T,9,9,9,9,9,45,9,9,9,9,9,45,9,9,7,9,7,41,9,9,9,9,7,43,9,7,7,9,9,41,10,9,10,10,10,49,A36ADZHZFFDEQA,56+,Female,Bachelors,Prefer not to say
3/20/2021 22:19,T,T,8,9,8,8,8,41,8,9,7,8,9,41,9,7,8,7,8,39,7,8,9,9,9,42,9,9,10,9,9,46,9,9,8,8,9,43,A36EOEBVBUTO85,36-45,Female,Masters,"$100,001 - $200,000"
3/22/2021 5:45,HC,C,3,8,5,9,5,30,4,9,4,9,2,28,8,4,8,10,8,38,4,9,1,5,9,28,3,8,5,2,8,26,10,5,9,3,8,35,A36FTFWKSRJHMR,26-35,Male,Bachelors,"0 - $100,000"
3/20/2021 7:39,T,T,8,9,8,8,7,40,10,10,10,9,8,47,9,9,10,9,10,47,9,9,10,9,10,47,10,10,10,10,10,50,10,10,10,10,10,50,A36RACME5IE5AR,26-35,Male,High school/GED,"0 - $100,000"
3/20/2021 0:04,LC,C,9,10,9,9,10,47,9,10,9,8,9,45,9,10,9,8,9,45,10,9,10,9,9,47,9,10,9,9,9,46,9,8,9,9,10,45,A3737WAE5ECT0M,36-45,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 18:18,T,T,10,9,9,10,10,48,9,10,9,10,10,48,10,10,10,9,10,49,10,10,10,10,9,49,10,10,9,9,10,48,10,9,10,9,10,48,A378DVZDTWCGQ7,26-35,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 19:20,LC,C,7,6,9,4,8,34,7,5,8,4,7,31,7,6,2,8,4,27,2,9,6,4,8,29,5,8,6,4,7,30,8,5,8,6,3,30,A37JC45Y9GLSA7,18-25,Male,High school/GED,"$100,001 - $200,000"
3/20/2021 19:19,LC,C,9,9,8,8,10,44,10,10,10,10,10,50,9,9,9,8,10,45,10,10,10,10,10,50,8,8,7,7,8,38,10,10,10,10,10,50,A37O30WLLHE8QT,56+,Female,Bachelors,"0 - $100,000"
3/29/2021 10:33,LC,C,10,10,8,8,10,46,10,10,4,4,8,36,5,1,5,1,5,17,1,5,5,3,5,19,5,5,5,5,3,23,3,3,3,3,3,15,A37OW71AEYVEDM,56+,Female,High school/GED,"0 - $100,000"
3/20/2021 19:42,LC,C,8,10,10,10,10,48,7,9,9,9,8,42,10,10,10,10,10,50,10,9,9,10,10,48,8,10,10,10,10,48,10,7,10,10,10,47,A37XVDGVAEI7F,26-35,Female,High school/GED,"0 - $100,000"
3/20/2021 19:10,LC,C,8,8,9,9,9,43,9,9,10,10,10,48,8,9,9,9,8,43,10,10,9,10,9,48,8,9,9,9,9,44,10,9,9,10,10,48,A384EFVY03N5KE,46-55,Male,Masters,"0 - $100,000"
3/20/2021 9:07,T,T,3,8,9,9,8,37,3,7,7,8,9,34,7,6,8,8,5,34,6,7,7,6,5,31,9,10,9,9,10,47,10,8,9,10,10,47,A38AF7RJM28PGX,56+,Female,Bachelors,"0 - $100,000"
3/20/2021 8:44,T,T,10,8,5,9,8,40,6,9,8,7,8,38,7,8,9,9,9,42,9,8,6,10,9,42,9,8,9,6,9,41,6,10,7,9,8,40,A38IDQ8FIODN3M,26-35,Male,Bachelors,"$200,001 - $300,000"
3/21/2021 4:55,LC,C,8,7,8,6,9,38,7,8,8,5,7,35,8,5,7,7,8,35,4,7,7,7,6,31,7,8,7,7,6,35,8,7,8,6,7,36,A38Z7Q3V5E2Q70,26-35,Female,Masters,"$100,001 - $200,000"
3/20/2021 18:59,T,T,8,8,8,8,9,41,10,10,10,10,10,50,9,9,9,9,9,45,9,9,9,9,9,45,7,8,8,8,8,39,9,10,9,8,9,45,A38ZLHQKD09JMM,36-45,Male,Bachelors,"$100,001 - $200,000"
3/22/2021 1:40,LC,C,8,7,8,9,7,39,7,8,9,7,8,39,9,9,10,9,10,47,8,6,7,7,8,36,9,8,9,9,9,44,5,5,6,6,7,29,A39BR7NYRDWC01,26-35,Female,Bachelors,"0 - $100,000"
4/3/2021 5:18,LC,C,8,7,8,8,8,39,8,9,9,9,9,44,9,8,8,9,6,40,9,9,9,9,7,43,6,7,7,7,7,34,8,7,9,8,9,41,A39EK8JWTNRLG,26-35,Female,High school/GED,"0 - $100,000"
3/21/2021 6:41,LC,C,8,8,9,6,9,40,8,8,7,5,8,36,8,6,9,8,8,39,7,8,8,7,8,38,8,9,9,9,8,43,8,8,8,9,9,42,A39GP79ULCP9J2,46-55,Female,Bachelors,"0 - $100,000"
3/22/2021 6:05,HC,C,8,8,8,8,8,40,9,9,9,9,9,45,9,9,9,9,9,45,9,9,9,9,9,45,8,9,8,8,8,41,9,8,8,9,8,42,A39K4JNYDU0QMJ,56+,Female,Bachelors,"0 - $100,000"
3/22/2021 21:25,T,T,10,9,10,10,10,49,10,10,9,10,10,49,10,10,9,10,10,49,10,10,10,10,10,50,10,10,10,10,9,49,8,9,10,10,9,46,A3A6BVDDO2M1C9,26-35,Male,Masters,"0 - $100,000"
3/18/2021 2:30,T,T,2,8,9,6,7,32,9,10,10,5,8,42,9,10,8,9,8,44,10,10,8,10,10,48,10,8,9,10,8,45,8,9,8,9,8,42,A3ADQ2RLQNJQDU,36-45,Female,High school/GED,"0 - $100,000"
3/28/2021 11:19,T,T,7,8,9,8,9,41,9,9,9,8,9,44,9,6,9,9,8,41,8,9,9,9,9,44,6,8,9,9,9,41,8,7,9,9,7,40,A3AJX33U1PQENS,46-55,Female,High school/GED,"0 - $100,000"
3/21/2021 7:35,HC,C,7,7,8,1,6,29,7,7,7,1,10,32,8,5,5,7,5,30,5,7,7,7,7,33,8,8,8,8,8,40,8,8,8,8,8,40,A3AT9S1CF9QV4K,56+,Male,Bachelors,"0 - $100,000"
3/23/2021 5:26,T,T,5,8,8,10,6,37,5,9,6,10,6,36,7,5,8,6,5,31,5,6,8,5,5,29,5,9,8,8,9,39,7,5,9,9,9,39,A3AVXENAW75JXS,56+,Female,Bachelors,"0 - $100,000"
3/20/2021 17:50,HC,C,10,9,10,9,10,48,9,10,9,10,9,47,10,9,10,10,10,49,9,10,10,9,10,48,10,9,10,9,10,48,9,9,10,10,9,47,A3B2E83YBR3L6E,46-55,Male,Bachelors,"$300,001 - $500,000"
3/21/2021 1:34,T,T,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,1,10,10,10,10,41,10,1,10,10,10,41,A3BP890CXV4UMN,46-55,Female,Bachelors,"$100,001 - $200,000"
3/20/2021 8:28,T,T,9,9,6,9,8,41,9,9,10,10,6,44,9,6,9,5,9,38,9,6,9,5,9,38,9,6,8,6,10,39,7,9,5,8,9,38,A3BS891GDX2MZS,26-35,Male,Bachelors,"$200,001 - $300,000"
3/19/2021 9:40,T,T,7,8,4,7,7,33,7,7,4,8,8,34,8,7,7,7,7,36,6,8,7,7,8,36,7,4,8,4,7,30,7,8,7,4,8,34,A3CB5YPZ1UAHVV,56+,Female,High school/GED,"0 - $100,000"
3/18/2021 20:56,T,T,9,10,10,10,10,49,5,10,10,10,10,45,1,1,1,1,1,5,1,1,1,1,1,5,10,10,10,10,10,50,10,10,10,10,10,50,A3CI6IJQJQHAJ0,18-25,Male,High school/GED,"0 - $100,000"
3/21/2021 7:50,T,T,5,7,7,7,6,32,7,8,8,8,5,36,7,6,6,8,5,32,6,6,4,5,6,27,4,6,6,6,7,29,5,6,8,6,6,31,A3CLBF224TRYC9,36-45,Male,High school/GED,"0 - $100,000"
3/17/2021 21:26,T,T,8,9,10,9,8,44,9,10,9,10,9,47,8,10,9,8,10,45,9,10,9,10,9,47,9,10,9,10,9,47,10,10,8,9,10,47,A3CNIS2UZB4Y2W,46-55,Female,Masters,"0 - $100,000"
3/19/2021 23:01,LC,C,9,7,7,8,6,37,8,6,9,5,7,35,9,7,9,8,9,42,10,7,9,7,5,38,10,6,9,7,9,41,9,6,9,9,6,39,A3CZ0MDXO3PLW9,36-45,Female,Bachelors,"$500,001 - $1,000,000"
3/27/2021 3:30,LC,C,10,10,10,10,10,50,10,10,10,10,9,49,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,A3D4BSK9HVPG9E,18-25,Male,Bachelors,"0 - $100,000"
3/19/2021 12:21,LC,C,10,10,10,10,10,50,10,10,10,10,10,50,8,8,8,8,8,40,8,8,8,8,8,40,9,9,9,9,9,45,9,9,9,9,9,45,A3DHPQ740IWFP4,18-25,Male,High school/GED,"0 - $100,000"
3/21/2021 16:00,T,T,6,6,6,5,6,29,6,5,6,4,6,27,6,7,4,6,4,27,5,7,7,6,8,33,5,7,4,6,6,28,7,7,6,8,7,35,A3DWJ9B0KKL9L1,18-25,Female,High school/GED,Prefer not to say
4/3/2021 18:21,T,T,4,8,5,7,9,33,2,9,9,5,4,29,9,8,8,8,9,42,9,5,5,3,5,27,8,8,8,8,9,41,8,4,9,8,8,37,A3EGZJ3AXN3NFT,46-55,Female,Bachelors,"0 - $100,000"
3/19/2021 12:09,LC,C,10,10,10,10,8,48,10,10,10,10,8,48,10,10,10,10,10,50,10,10,10,10,10,50,6,7,7,7,7,34,6,4,6,7,7,30,A3F08RS1DXP8PN,26-35,Female,Bachelors,"0 - $100,000"
3/19/2021 18:31,T,T,7,8,8,7,8,38,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,6,7,7,6,6,32,10,10,10,10,6,46,A3F1SO6HO48A0E,26-35,Female,Bachelors,"0 - $100,000"
3/20/2021 18:26,T,T,5,8,9,8,9,39,7,9,9,10,8,43,9,8,9,9,6,41,9,9,9,10,7,44,4,7,8,8,8,35,10,8,10,10,9,47,A3F2UUP5LDLESJ,26-35,Male,Bachelors,"0 - $100,000"
3/21/2021 8:06,T,T,10,9,10,10,9,48,10,10,10,10,10,50,9,10,10,9,10,48,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,A3F51C49T9A34D,46-55,Male,Masters,"0 - $100,000"
3/22/2021 17:06,HC,C,7,9,7,9,9,41,8,10,10,8,8,44,9,9,8,7,8,41,9,9,10,9,10,47,6,8,7,7,7,35,7,9,10,9,6,41,A3F6GBJ8IAZDE6,36-45,Female,Bachelors,"0 - $100,000"
3/29/2021 8:16,HC,C,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,10,10,10,10,10,50,9,9,8,10,9,45,8,7,9,8,9,41,A3F8RP193M37U9,36-45,Female,High school/GED,"0 - $100,000"
4/2/2021 18:00,T,T,5,8,8,8,8,37,4,4,4,4,4,20,7,7,7,7,5,33,7,7,7,7,6,34,6,8,7,8,7,36,7,6,7,7,7,34,A3FNLMLEY6N42O,46-55,Female,Bachelors,"0 - $100,000"
3/21/2021 9:11,LC,C,8,9,9,9,7,42,8,8,7,8,9,40,8,9,8,6,7,38,7,8,8,7,7,37,8,8,8,8,8,40,7,8,9,9,9,42,A3FXZ3XO92SJMS,26-35,Female,Bachelors,"0 - $100,000"
3/22/2021 17:22,T,T,10,10,10,10,10,50,10,10,10,10,10,50,8,10,10,10,9,47,10,10,10,10,10,50,5,10,10,10,10,45,10,10,10,10,10,50,A3G1X3IP2VM4IK,26-35,Female,High school/GED,"0 - $100,000"
3/20/2021 18:05,T,T,8,5,9,7,7,36,7,5,8,4,7,31,4,8,6,8,5,31,8,4,7,7,8,34,5,8,7,5,7,32,6,8,8,6,8,36,A3G3TIX6FEMN8R,26-35,Female,Bachelors,"$100,001 - $200,000"
3/21/2021 7:56,T,T,10,9,9,9,9,46,9,9,9,9,9,45,9,10,8,9,7,43,9,9,10,9,9,46,7,9,8,9,9,42,10,8,9,9,9,45,A3GIQL92RQFN66,46-55,Female,High school/GED,"$100,001 - $200,000"
3/20/2021 17:57,T,T,7,5,10,10,8,40,10,10,8,10,8,46,10,5,10,10,10,45,10,5,10,10,10,45,10,10,10,10,10,50,10,10,10,10,10,50,A3GPYCHKB2KDLC,56+,Male,Masters,"0 - $100,000"
3/18/2021 3:47,T,T,7,8,8,8,8,39,5,8,9,7,8,37,8,8,9,8,7,40,8,7,8,7,8,38,8,7,8,8,7,38,8,8,8,7,7,38,A3GTPW3MYSLMR7,36-45,Female,Bachelors,"0 - $100,000"
3/20/2021 19:42,HC,C,10,10,10,8,10,48,9,9,9,9,10,46,10,8,9,9,9,45,10,9,10,10,10,49,8,8,7,8,8,39,9,9,9,10,9,46,A3H6LPZKZ3PG19,46-55,Female,Masters,"$200,001 - $300,000"
3/21/2021 12:27,T,T,8,9,9,9,8,43,8,8,7,8,8,39,8,8,8,8,8,40,8,8,8,8,8,40,7,9,9,8,8,41,9,7,9,9,8,42,A3HCZ7N6USK7PH,18-25,Male,Bachelors,"0 - $100,000"
3/21/2021 6:13,T,T,9,7,10,7,9,42,9,8,9,7,10,43,10,9,10,8,8,45,6,9,6,9,8,38,10,7,8,6,9,40,7,8,6,9,7,37,A3HG1IN2Q21HXL,18-25,Male,Bachelors,"0 - $100,000"
3/20/2021 21:04,T,T,9,10,10,10,10,49,10,10,10,10,10,50,8,8,8,9,6,39,8,9,9,9,9,44,5,9,9,10,9,42,9,8,10,9,9,45,A3HSFRJPM3E89Z,56+,Female,High school/GED,"0 - $100,000"
3/21/2021 14:26,T,T,8,8,9,7,8,40,8,8,9,8,8,41,7,7,7,7,7,35,6,6,6,6,6,30,8,8,8,8,8,40,8,8,8,8,8,40,A3HT6YYXPBRKN3,26-35,Female,Bachelors,"0 - $100,000"
3/22/2021 23:30,T,T,6,10,5,8,10,39,8,8,8,6,6,36,6,6,6,6,6,30,6,6,6,6,6,30,6,6,6,6,6,30,6,6,6,6,6,30,A3HUO65NO771QNB,26-35,Female,High school/GED,"0 - $100,000"
3/21/2021 23:20,LC,C,9,9,10,10,9,47,10,9,10,9,10,48,9,10,10,9,10,48,9,10,9,10,9,47,9,10,9,10,10,48,9,10,10,10,9,48,A3HZV59HR55BN,46-55,Female,Masters,"$200,001 - $300,000"
4/3/2021 12:15,T,T,9,8,9,3,7,36,8,4,4,7,6,29,7,5,8,8,5,33,8,5,3,8,6,30,9,8,6,8,7,38,5,8,7,9,6,35,A3I1YVPX6OC0Q9,26-35,Male,Bachelors,"0 - $100,000"
3/30/2021 14:58,LC,C,10,9,8,8,9,44,7,6,7,8,8,36,9,7,8,8,7,39,8,7,7,8,7,37,10,9,8,8,9,44,10,9,8,9,9,45,A3IB7YJHP04OHI,56+,Female,High school/GED,"0 - $100,000"
3/24/2021 12:35,T,T,7,5,5,4,6,27,4,6,4,7,4,25,5,4,7,4,4,24,5,5,4,5,5,24,4,6,4,6,6,26,3,6,4,6,4,23,A3IGZYNVHK9L0Z,26-35,Female,Bachelors,"0 - $100,000"
3/22/2021 0:28,HC,C,8,9,8,9,9,43,8,9,8,8,8,41,8,7,9,9,7,40,6,7,7,6,7,33,9,9,7,9,8,42,9,7,8,8,8,40,A3IMJP7OZSFCQ9,NA,Male,Bachelors,"0 - $100,000"
3/20/2021 9:15,T,T,9,9,8,7,9,42,8,8,8,7,9,40,9,8,9,7,9,42,8,8,8,7,8,39,6,8,6,8,7,35,7,6,5,4,6,28,A3IZD195N57S31,36-45,Male,High school/GED,"0 - $100,000"
3/17/2021 20:49,T,T,5,5,8,7,8,33,5,6,8,7,7,33,5,7,6,7,5,30,7,7,6,7,5,32,5,5,5,5,5,25,5,5,5,5,5,25,A3J09GEGBB2B8V,36-45,Female,High school/GED,"0 - $100,000"
3/21/2021 6:39,HC,C,9,10,8,9,8,44,10,10,9,10,9,48,9,10,9,8,9,45,10,8,8,9,7,42,10,9,9,10,10,48,9,9,9,8,10,45,A3J7AUV9JGXHQJ,26-35,Male,Masters,"$300,001 - $500,000"
3/20/2021 19:07,T,T,8,9,8,9,9,43,8,9,8,9,8,42,9,9,8,8,9,43,9,8,8,9,8,42,9,9,9,9,8,44,9,8,9,9,9,44,A3JAENCLOQRECC,26-35,Female,Bachelors,Prefer not to say
